P2_S3/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr: [(101, 75), (102, 68), (103, 68), (104, 68), (105, 68), (106, 68), (111, 8), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S3/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr: [(101, 72), (102, 72), (103, 75), (104, 72), (105, 72), (106, 72), (111, 15), (112, 15), (113, 12), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S3/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr: [(101, 69), (102, 75), (103, 69), (104, 69), (105, 69), (106, 69), (111, 15), (112, 9), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S3/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S3/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S3/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr: [(101, 72), (102, 72), (103, 75), (104, 72), (105, 72), (106, 72), (111, 15), (112, 15), (113, 12), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S3/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr: [(101, 68), (102, 66), (103, 63), (104, 63), (105, 67), (106, 63), (111, 10), (112, 12), (113, 15), (114, 15), (115, 11), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S3/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr: [(101, 70), (102, 70), (103, 70), (104, 70), (105, 70), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 10), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S3/anonymized/auditoryAphasia_6D_350_Block4_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S3/anonymized/auditoryAphasia_6D_350_Block4_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
