,v,UC_mean,UC_cov,EWS_mean,TWS_mean
98,98,0.00390625,0.015625,0.7006434230335119,0.7750127187627187
99,99,0.00390625,0.03125,0.7084370018183845,0.777559015059015
100,100,0.00390625,0.0625,0.7184771337272553,0.7933162901912902
101,101,0.00390625,0.125,0.7256413634974677,0.8002540572853074
102,102,0.00390625,0.25,0.727839494145313,0.7909947980260481
103,103,0.00390625,0.5,0.7258652173632724,0.7838395400895402
104,104,0.00390625,1.0,0.7137114829800234,0.7731281160968662
105,105,0.0078125,6.103515625e-05,0.7540495060388364,0.8554235983923484
106,106,0.0078125,0.0001220703125,0.7511654391909025,0.8567256817256816
107,107,0.0078125,0.000244140625,0.7463604564731023,0.8543240613553114
108,108,0.0078125,0.00048828125,0.7395454210953986,0.8459684701872201
109,109,0.0078125,0.0009765625,0.7309537060892433,0.8331746667684168
110,110,0.0078125,0.001953125,0.7218689154152104,0.8244607244607245
111,111,0.0078125,0.00390625,0.7141572399391698,0.8145470848595848
112,112,0.0078125,0.0078125,0.7104397902600124,0.8054325015262516
113,113,0.0078125,0.015625,0.713547310099739,0.8034827152014652
114,114,0.0078125,0.03125,0.7221764198952414,0.8144450167887669
115,115,0.0078125,0.0625,0.7324971105409503,0.8217999592999592
116,116,0.0078125,0.125,0.7396511919018236,0.8240321021571022
117,117,0.0078125,0.25,0.7420658620665723,0.8180635047822549
118,118,0.0078125,0.5,0.740678789545661,0.8232692943630444
119,119,0.0078125,1.0,0.728779998900908,0.795487065018315
120,120,0.015625,6.103515625e-05,0.7536042218826656,0.8629769536019536
121,121,0.015625,0.0001220703125,0.751246606054484,0.8605174628612129
122,122,0.015625,0.000244140625,0.74700905932674,0.8563686024623525
123,123,0.015625,0.00048828125,0.7406665569282327,0.8527062347374847
124,124,0.015625,0.0009765625,0.7324034619502193,0.8411331145706146
125,125,0.015625,0.001953125,0.7234941893789631,0.8272963726088727
126,126,0.015625,0.00390625,0.7159617699808951,0.8224187271062271
127,127,0.015625,0.0078125,0.7127246696723831,0.8146062271062271
128,128,0.015625,0.015625,0.7166863783062387,0.8149601266788766
129,129,0.015625,0.03125,0.7266125617525456,0.8167318503256004
130,130,0.015625,0.0625,0.7381347324099401,0.8238747074684575
131,131,0.015625,0.125,0.7452408073647385,0.826779354904355
132,132,0.015625,0.25,0.7469778059614383,0.832616313085063
133,133,0.015625,0.5,0.7449298310682042,0.8321272766585266
134,134,0.015625,1.0,0.7322626413293762,0.8087918447293447
135,135,0.03125,6.103515625e-05,0.7452466560888255,0.8481014066951567
136,136,0.03125,0.0001220703125,0.7434972871509278,0.8443398326210827
137,137,0.03125,0.000244140625,0.7399794367535422,0.8430377492877492
138,138,0.03125,0.00048828125,0.7341818948602469,0.8449376144688645
